service_date,day_type,bus,rail_boardings,total_rides,calculated_total,day_of_week,day_type_num,month,year,ridership_tier,rolling_avg,rolling_std,anomaly
2007-09-21 00:00:00,W,1077275,697999,1775274,1775274,4,0,9,2007,High,1519145.2857142857,448314.34086092655,False
2007-09-22 00:00:00,A,678534,361587,1040121,1040121,5,1,9,2007,High,1521801.142857143,444917.29718694737,False
2007-09-23 00:00:00,U,481232,269325,750557,750557,6,2,9,2007,Medium,1524967.4285714286,438360.44476353156,False
2007-09-24 00:00:00,W,1065887,649262,1715149,1715149,0,0,9,2007,High,1519168.857142857,435055.05879846803,False
2007-09-25 00:00:00,W,1064946,664976,1729922,1729922,1,0,9,2007,High,1510083.0,428992.27790990495,False
2007-09-26 00:00:00,W,1009515,660197,1669712,1669712,2,0,9,2007,High,1492660.2857142857,417985.44753842906,False
2007-09-27 00:00:00,W,1093222,675936,1769158,1769158,3,0,9,2007,High,1492841.857142857,418125.18402483914,False
2007-09-28 00:00:00,W,1080223,680820,1761043,1761043,4,0,9,2007,High,1490808.857142857,416554.7229322205,False
2007-09-29 00:00:00,A,678705,358750,1037455,1037455,5,1,9,2007,High,1490428.0,417036.4058904164,False
2007-09-30 00:00:00,U,463947,239074,703021,703021,6,2,9,2007,Medium,1483637.142857143,431237.37853043975,False
2007-10-01 00:00:00,W,1088750,652510,1741260,1741260,0,0,10,2007,High,1487367.2857142857,433679.69336354797,False
2007-10-02 00:00:00,W,1129578,669817,1799395,1799395,1,0,10,2007,High,1497292.0,440890.66369489994,False
2007-10-03 00:00:00,W,1141300,678734,1820034,1820034,2,0,10,2007,High,1518766.5714285714,454149.9579136257,False
2007-10-04 00:00:00,W,1121496,682778,1804274,1804274,3,0,10,2007,High,1523783.142857143,457557.93221238296,False
2007-10-05 00:00:00,W,1108038,681736,1789774,1789774,4,0,10,2007,High,1527887.5714285714,460162.3879888647,False
2007-10-06 00:00:00,A,693470,430713,1124183,1124183,5,1,10,2007,High,1540277.2857142857,445697.07175976963,False
2007-10-07 00:00:00,U,450253,394647,844900,844900,6,2,10,2007,Medium,1560545.7142857143,402399.2825940832,False
2007-10-08 00:00:00,W,857090,563619,1420709,1420709,0,0,10,2007,High,1514752.7142857143,396604.0757588947,False
2007-10-09 00:00:00,W,1119151,673318,1792469,1792469,1,0,10,2007,High,1513763.2857142857,395783.40229714086,False
2007-10-10 00:00:00,W,1075443,666054,1741497,1741497,2,0,10,2007,High,1502543.7142857143,386662.3746705912,False
2007-10-11 00:00:00,W,1080412,674960,1755372,1755372,3,0,10,2007,High,1495557.7142857143,380698.06480626366,False
2007-10-12 00:00:00,W,1081900,669582,1751482,1751482,4,0,10,2007,High,1490087.4285714286,376012.11158279,False
2007-10-13 00:00:00,A,657864,338481,996345,996345,5,1,10,2007,Medium,1471824.857142857,399138.97593420517,False
2007-10-14 00:00:00,U,452914,234730,687644,687644,6,2,10,2007,Medium,1449359.7142857143,442388.13922455965,False
2007-10-15 00:00:00,W,1087003,651751,1738754,1738754,0,0,10,2007,High,1494794.7142857143,455104.6416227454,False
2007-10-16 00:00:00,W,1084935,664961,1749896,1749896,1,0,10,2007,High,1488712.857142857,450727.03706582665,False
2007-10-17 00:00:00,W,1096384,668523,1764907,1764907,2,0,10,2007,High,1492057.142857143,452996.3692998054,False
2007-10-18 00:00:00,W,1056395,666975,1723370,1723370,3,0,10,2007,High,1487485.4285714286,450047.93883164856,False
2007-10-19 00:00:00,W,974134,654836,1628970,1628970,4,0,10,2007,High,1469983.7142857143,440348.0456194865,False
2007-10-20 00:00:00,A,731918,352442,1084360,1084360,5,1,10,2007,High,1482557.2857142857,425578.77495347563,False
2007-10-21 00:00:00,U,499779,243884,743663,743663,6,2,10,2007,Medium,1490560.0,408316.2768716543,False
2007-10-22 00:00:00,W,1056369,648233,1704602,1704602,0,0,10,2007,High,1485681.142857143,405047.3604302001,False
2007-10-23 00:00:00,W,1088752,662913,1751665,1751665,1,0,10,2007,High,1485933.857142857,405240.1879591153,False
2007-10-24 00:00:00,W,1080803,662981,1743784,1743784,2,0,10,2007,High,1482916.2857142857,402888.44634658826,False
2007-10-25 00:00:00,W,1072949,672155,1745104,1745104,3,0,10,2007,High,1486021.142857143,405127.8664489428,False
2007-10-26 00:00:00,W,1061706,659354,1721060,1721060,4,0,10,2007,High,1499176.857142857,411980.7657162393,False
2007-10-27 00:00:00,A,678861,330492,1009353,1009353,5,1,10,2007,High,1488461.5714285714,425327.24118057836,False
2007-10-28 00:00:00,U,472765,233248,706013,706013,6,2,10,2007,Medium,1483083.0,436409.1971716411,False
2007-10-29 00:00:00,W,1049394,639837,1689231,1689231,0,0,10,2007,High,1480887.142857143,435145.665702654,False
2007-10-30 00:00:00,W,1088015,654838,1742853,1742853,1,0,10,2007,High,1479628.2857142857,434243.5705951609,False
2007-10-31 00:00:00,W,1036100,646598,1682698,1682698,2,0,10,2007,High,1470901.7142857143,428627.82374833606,False
2007-11-01 00:00:00,W,1102515,662120,1764635,1764635,3,0,11,2007,High,1473691.857142857,430768.44574799045,False
2007-11-02 00:00:00,W,1019370,640204,1659574,1659574,4,0,11,2007,High,1464908.142857143,425478.12724605034,False
2007-11-03 00:00:00,A,718550,331447,1049997,1049997,5,1,11,2007,High,1470714.4285714286,418444.46031217685,False
2007-11-04 00:00:00,U,491005,224395,715400,715400,6,2,11,2007,Medium,1472055.4285714286,415590.668281843,False
2007-11-05 00:00:00,W,1074116,645467,1719583,1719583,0,0,11,2007,High,1476391.4285714286,418383.13479745906,False
2007-11-06 00:00:00,W,1063193,655389,1718582,1718582,1,0,11,2007,High,1472924.142857143,415900.0349136068,False
2007-11-07 00:00:00,W,1010629,643227,1653856,1653856,2,0,11,2007,High,1468803.857142857,413612.02891011216,False
2007-11-08 00:00:00,W,1058758,663386,1722144,1722144,3,0,11,2007,High,1462733.7142857143,408830.9958922327,False
2007-11-09 00:00:00,W,1038131,658500,1696631,1696631,4,0,11,2007,High,1468027.5714285714,412032.03090166295,False
2007-11-10 00:00:00,A,699360,323757,1023117,1023117,5,1,11,2007,High,1464187.5714285714,416676.3343519152,False
2007-11-11 00:00:00,U,462568,216467,679035,679035,6,2,11,2007,Medium,1458992.5714285714,427650.1340219001,False
2007-11-12 00:00:00,W,843086,551847,1394933,1394933,0,0,11,2007,High,1412614.0,411996.6174594129,False
2007-11-13 00:00:00,W,1095253,660671,1755924,1755924,1,0,11,2007,High,1417948.5714285714,416831.9829974863,False
2007-11-14 00:00:00,W,1073985,652294,1726279,1726279,2,0,11,2007,High,1428294.7142857143,424491.745487356,False
2007-11-15 00:00:00,W,1056246,653620,1709866,1709866,3,0,11,2007,High,1426540.7142857143,423098.2751350277,False
2007-11-16 00:00:00,W,1063833,645494,1709327,1709327,4,0,11,2007,High,1428354.4285714286,424474.0268001681,False
2007-11-17 00:00:00,A,651609,373784,1025393,1025393,5,1,11,2007,High,1428679.5714285714,424112.6021753537,False
2007-11-18 00:00:00,U,451689,224895,676584,676584,6,2,11,2007,Medium,1428329.4285714286,424835.0469758231,False
2007-11-19 00:00:00,W,1045626,628079,1673705,1673705,0,0,11,2007,High,1468154.0,434146.82175119425,False
2007-11-20 00:00:00,W,1055688,638081,1693769,1693769,1,0,11,2007,High,1459274.7142857143,427870.5879783063,False
2007-11-21 00:00:00,W,933046,578739,1511785,1511785,2,0,11,2007,High,1428632.7142857143,412983.6471155998,False
2007-11-22 00:00:00,U,294447,157890,452337,452337,3,2,11,2007,Low,1248985.7142857143,527807.2257282068,False
2007-11-23 00:00:00,W,619195,356064,975259,975259,4,0,11,2007,Medium,1144118.857142857,492868.4097330781,False
2007-11-24 00:00:00,A,541464,285732,827196,827196,5,1,11,2007,Medium,1115805.0,506334.567020336,False
2007-11-25 00:00:00,U,396237,221021,617258,617258,6,2,11,2007,Medium,1107329.857142857,515328.2757299605,False
2007-11-26 00:00:00,W,1009519,612439,1621958,1621958,0,0,11,2007,High,1099937.4285714286,506138.67954243254,False
2007-11-27 00:00:00,W,1044685,629784,1674469,1674469,1,0,11,2007,High,1097180.2857142857,502403.48261456453,False
2007-11-28 00:00:00,W,1030447,627268,1657715,1657715,2,0,11,2007,High,1118027.4285714286,524994.5125608046,False
2007-11-29 00:00:00,W,1015386,625742,1641128,1641128,3,0,11,2007,High,1287854.7142857143,462298.0174518441,False
2007-11-30 00:00:00,W,1064598,631624,1696222,1696222,4,0,11,2007,High,1390849.4285714286,461358.34281241475,False
2007-12-01 00:00:00,A,606838,307004,913842,913842,5,1,12,2007,Medium,1403227.4285714286,444572.3634534847,False
2007-12-02 00:00:00,U,423280,219797,643077,643077,6,2,12,2007,Medium,1406915.857142857,437007.4404307182,False
2007-12-03 00:00:00,W,1064265,605852,1670117,1670117,0,0,12,2007,High,1413795.7142857143,441314.9686462449,False
2007-12-04 00:00:00,W,1082140,625524,1707664,1707664,1,0,12,2007,High,1418537.857142857,444747.86889855633,False
2007-12-05 00:00:00,W,1024462,623607,1648069,1648069,2,0,12,2007,High,1417159.857142857,443897.42603196914,False
2007-12-06 00:00:00,W,1029586,619960,1649546,1649546,3,0,12,2007,High,1418362.4285714286,444616.1295915279,False
2007-12-07 00:00:00,W,956775,609732,1566507,1566507,4,0,12,2007,High,1399831.7142857143,433673.87461920787,False
2007-12-08 00:00:00,A,636461,326501,962962,962962,5,1,12,2007,Medium,1406848.857142857,424806.3558797205,False
2007-12-09 00:00:00,U,423634,215699,639333,639333,6,2,12,2007,Medium,1406314.0,425929.13703885634,False
2007-12-10 00:00:00,W,1036018,597674,1633692,1633692,0,0,12,2007,High,1401110.4285714286,422376.80070795084,False
2007-12-11 00:00:00,W,1002470,605203,1607673,1607673,1,0,12,2007,High,1386826.0,411840.919959797,False
2007-12-12 00:00:00,W,1051962,615293,1667255,1667255,2,0,12,2007,High,1389566.857142857,413927.85060258355,False
2007-12-13 00:00:00,W,1039827,615948,1655775,1655775,3,0,12,2007,High,1390456.7142857143,414586.0728303633,False
2007-12-14 00:00:00,W,1045488,611182,1656670,1656670,4,0,12,2007,High,1403337.142857143,422296.132869429,False
2007-12-15 00:00:00,A,606795,316867,923662,923662,5,1,12,2007,Medium,1397722.857142857,429329.2205714334,False
2007-12-16 00:00:00,U,412777,215055,627832,627832,6,2,12,2007,Medium,1396079.857142857,432723.8030142798,False
2007-12-17 00:00:00,W,968005,564404,1532409,1532409,0,0,12,2007,High,1381610.857142857,425080.38047778857,False
2007-12-18 00:00:00,W,1009642,582487,1592129,1592129,1,0,12,2007,High,1379390.2857142857,423741.12747435406,False
2007-12-19 00:00:00,W,1027855,587683,1615538,1615538,2,0,12,2007,High,1372002.142857143,418301.48922494694,False
2007-12-20 00:00:00,W,1016117,578637,1594754,1594754,3,0,12,2007,High,1363284.857142857,411990.33832620626,False
2007-12-21 00:00:00,W,1014168,563789,1577957,1577957,4,0,12,2007,High,1352040.142857143,403637.7119230504,False
2007-12-22 00:00:00,A,613180,290854,904034,904034,5,1,12,2007,Medium,1349236.142857143,407162.3445193274,False
2007-12-23 00:00:00,U,347895,184560,532455,532455,6,2,12,2007,Medium,1335610.857142857,435908.05756238214,False
2007-12-24 00:00:00,W,531176,252649,783825,783825,0,0,12,2007,Medium,1228670.2857142857,470067.2168735442,False
2007-12-25 00:00:00,U,249699,111582,361281,361281,1,2,12,2007,Low,1052834.857142857,536906.941140779,False
2007-12-26 00:00:00,W,707668,399662,1107330,1107330,2,0,12,2007,High,980233.7142857143,479418.53542867716,False
2007-12-27 00:00:00,W,773602,462843,1236445,1236445,3,0,12,2007,High,929046.7142857143,418075.16693880793,False
2007-12-28 00:00:00,W,747807,463830,1211637,1211637,4,0,12,2007,High,876715.2857142857,338704.3285387908,False
2007-12-29 00:00:00,A,546998,277819,824817,824817,5,1,12,2007,Medium,865398.5714285715,338962.72577275266,False
2007-12-30 00:00:00,U,412003,232213,644216,644216,6,2,12,2007,Medium,881364.4285714285,322919.06229677325,False
2007-12-31 00:00:00,W,669463,405727,1075190,1075190,0,0,12,2007,High,922988.0,327003.3345630298,False
2008-01-01 00:00:00,U,295571,174243,469814,469814,1,2,1,2008,Low,938492.7142857143,297140.884700471,False
2008-01-02 00:00:00,W,699149,471241,1170390,1170390,2,0,1,2008,High,947501.2857142857,303989.7130176915,False
2008-01-03 00:00:00,W,783950,517492,1301442,1301442,3,0,1,2008,High,956786.5714285715,315076.84703147033,False
2008-01-04 00:00:00,W,851632,537002,1388634,1388634,4,0,1,2008,High,982071.8571428572,344651.64976559917,False
2008-01-05 00:00:00,A,568839,280264,849103,849103,5,1,1,2008,Medium,985541.2857142857,342922.713948169,False
2008-01-06 00:00:00,U,415385,207391,622776,622776,6,2,1,2008,Medium,982478.4285714285,346555.90233124787,False
2008-01-07 00:00:00,W,988485,588092,1576577,1576577,0,0,1,2008,High,1054105.142857143,414135.83406592725,False
2008-01-08 00:00:00,W,990597,592632,1583229,1583229,1,0,1,2008,High,1213164.4285714286,362980.22359299567,False
2008-01-09 00:00:00,W,1023189,604515,1627704,1627704,2,0,1,2008,High,1278495.0,393841.0584478645,False
2008-01-10 00:00:00,W,998489,602398,1600887,1600887,3,0,1,2008,High,1321272.857142857,412566.17597238417,False
2008-01-11 00:00:00,W,1022368,602428,1624796,1624796,4,0,1,2008,High,1355010.2857142857,428346.89474292233,False
2008-01-12 00:00:00,A,604388,299546,903934,903934,5,1,1,2008,Medium,1362843.2857142857,417928.3263885137,False
2008-01-13 00:00:00,U,391645,202380,594025,594025,6,2,1,2008,Medium,1358736.0,426467.73939732654,False
2008-01-14 00:00:00,W,996258,607357,1603615,1603615,0,0,1,2008,High,1362598.5714285714,428885.1795903946,False
2008-01-15 00:00:00,W,1013209,616432,1629641,1629641,1,0,1,2008,High,1369228.857142857,433201.47957943165,False
2008-01-16 00:00:00,W,1041939,626138,1668077,1668077,2,0,1,2008,High,1374996.4285714286,437464.1109682997,False
2008-01-17 00:00:00,W,998608,619823,1618431,1618431,3,0,1,2008,High,1377502.7142857143,439021.4422138975,False
2008-01-18 00:00:00,W,959859,585432,1545291,1545291,4,0,1,2008,High,1366144.857142857,432538.0317715528,False
2008-01-19 00:00:00,A,414819,231306,646125,646125,5,1,1,2008,Medium,1329315.0,486112.0486664228,False
2008-01-20 00:00:00,U,291354,168692,460046,460046,6,2,1,2008,Low,1310175.142857143,521255.28206642,False
2008-01-21 00:00:00,W,611887,382753,994640,994640,0,0,1,2008,Medium,1223178.7142857143,514897.925324596,False
2008-01-22 00:00:00,W,992432,615285,1607717,1607717,1,0,1,2008,High,1220046.7142857143,512072.3709472845,False
2008-01-23 00:00:00,W,974052,605979,1580031,1580031,2,0,1,2008,High,1207468.7142857143,500176.43303495774,False
2008-01-24 00:00:00,W,910998,588279,1499277,1499277,3,0,1,2008,High,1190446.7142857143,485676.95383616246,False
2008-01-25 00:00:00,W,859813,565226,1425039,1425039,4,0,1,2008,High,1173267.857142857,472995.04972900683,False
2008-01-26 00:00:00,A,572085,293979,866064,866064,5,1,1,2008,Medium,1204687.7142857143,438164.7461201935,False
2008-01-27 00:00:00,U,413581,213177,626758,626758,6,2,1,2008,Medium,1228503.7142857143,393164.7507647482,False
2008-01-28 00:00:00,W,1025845,623259,1649104,1649104,0,0,1,2008,High,1321998.5714285714,405892.9400637798,False
2008-01-29 00:00:00,W,1011729,627428,1639157,1639157,1,0,1,2008,High,1326490.0,409737.2553714555,False
2008-01-30 00:00:00,W,882014,580657,1462671,1462671,2,0,1,2008,High,1309724.2857142857,399917.1398526263,False
2008-01-31 00:00:00,W,961357,626504,1587861,1587861,3,0,1,2008,High,1322379.142857143,408230.1423957769,False
2008-02-01 00:00:00,W,911151,593534,1504685,1504685,4,0,2,2008,High,1333757.142857143,412654.2665183645,False
2008-02-02 00:00:00,A,627807,320544,948351,948351,5,1,2,2008,Medium,1345512.4285714286,398023.2350704567,False
2008-02-03 00:00:00,U,416661,216443,633104,633104,6,2,2,2008,Medium,1346419.0,396115.94711271045,False
2008-02-04 00:00:00,W,1004041,608975,1613016,1613016,0,0,2,2008,High,1341263.5714285714,391730.5118359884,False
2008-02-05 00:00:00,W,1058756,632513,1691269,1691269,1,0,2,2008,High,1348708.142857143,398767.29161188204,False
2008-02-06 00:00:00,W,925504,609115,1534619,1534619,2,0,2,2008,High,1358986.4285714286,403097.98830468644,False
2008-02-07 00:00:00,W,1028104,633781,1661885,1661885,3,0,2,2008,High,1369561.2857142857,410996.57560483884,False
2008-02-08 00:00:00,W,1031968,622837,1654805,1654805,4,0,2,2008,High,1391007.0,422964.78157209756,False
2008-02-09 00:00:00,A,627412,319751,947163,947163,5,1,2,2008,Medium,1390837.2857142857,423172.18699591263,False
2008-02-10 00:00:00,U,300232,176228,476460,476460,6,2,2,2008,Low,1368459.5714285714,471322.42197808175,False
2008-02-11 00:00:00,W,818840,559672,1378512,1378512,0,0,2,2008,High,1334959.0,459221.46787035104,False
2008-02-12 00:00:00,W,819820,553554,1373374,1373374,1,0,2,2008,High,1289545.4285714286,433087.42153552134,False
2008-02-13 00:00:00,W,1039517,630232,1669749,1669749,2,0,2,2008,High,1308849.7142857143,448566.86613024044,False
2008-02-14 00:00:00,W,1074632,640598,1715230,1715230,3,0,2,2008,High,1316470.4285714286,455956.4849474335,False
2008-02-15 00:00:00,W,1036232,618258,1654490,1654490,4,0,2,2008,High,1316425.4285714286,455917.5421176719,False
2008-02-16 00:00:00,A,649814,336935,986749,986749,5,1,2,2008,Medium,1322080.5714285714,450790.5598648731,False
2008-02-17 00:00:00,U,411858,218846,630704,630704,6,2,2,2008,Medium,1344115.4285714286,403897.9741988712,False
2008-02-18 00:00:00,W,715974,456610,1172584,1172584,0,0,2,2008,High,1314697.142857143,408448.95631581225,False
2008-02-19 00:00:00,W,967658,595964,1563622,1563622,1,0,2,2008,High,1341875.4285714286,419192.3377026573,False
2008-02-20 00:00:00,W,961552,601847,1563399,1563399,2,0,2,2008,High,1326682.5714285714,407080.8988869644,False
2008-02-21 00:00:00,W,1001382,615384,1616766,1616766,3,0,2,2008,High,1312616.2857142857,392870.50834370125,False
2008-02-22 00:00:00,W,1021900,610589,1632489,1632489,4,0,2,2008,High,1309473.2857142857,389755.30478310573,False
2008-02-23 00:00:00,A,648822,325327,974149,974149,5,1,2,2008,Medium,1307673.2857142857,391519.24551236513,False
2008-02-24 00:00:00,U,439134,222548,661682,661682,6,2,2,2008,Medium,1312098.7142857143,382666.9905917828,False
2008-02-25 00:00:00,W,1003187,602866,1606053,1606053,0,0,2,2008,High,1374022.857142857,391302.6800399856,False
2008-02-26 00:00:00,W,970886,605240,1576126,1576126,1,0,2,2008,High,1375809.142857143,392339.61353714374,False
2008-02-27 00:00:00,W,1019462,617002,1636464,1636464,2,0,2,2008,High,1386247.0,399076.1397945664,False
2008-02-28 00:00:00,W,1028392,620602,1648994,1648994,3,0,2,2008,High,1390851.0,402351.25430730986,False
2008-02-29 00:00:00,W,1049773,618230,1668003,1668003,4,0,2,2008,High,1395924.4285714286,406112.3246454744,False
2008-03-01 00:00:00,A,668866,322061,990927,990927,5,1,3,2008,Medium,1398321.2857142857,403247.54843384173,False
2008-03-02 00:00:00,U,465660,229531,695191,695191,6,2,3,2008,Medium,1403108.2857142857,393117.00246352033,False
2008-03-03 00:00:00,W,890785,556767,1447552,1447552,0,0,3,2008,High,1380465.2857142857,383936.9770972451,False
2008-03-04 00:00:00,W,1053813,619343,1673156,1673156,1,0,3,2008,High,1394326.7142857143,393803.11895569967,False
2008-03-05 00:00:00,W,1059027,620660,1679687,1679687,2,0,3,2008,High,1400501.4285714286,398542.87031002215,False
2008-03-06 00:00:00,W,1055418,624362,1679780,1679780,3,0,3,2008,High,1404899.4285714286,401897.80675061047,False
2008-03-07 00:00:00,W,1031200,604635,1635835,1635835,4,0,3,2008,High,1400304.0,398558.02704499476,False
2008-03-08 00:00:00,A,590236,294749,884985,884985,5,1,3,2008,Medium,1385169.4285714286,418220.787463135,False
2008-03-09 00:00:00,U,415621,215690,631311,631311,6,2,3,2008,Medium,1376043.7142857143,436100.35355091986,False
2008-03-10 00:00:00,W,1024901,606737,1631638,1631638,0,0,3,2008,High,1402341.7142857143,446556.27128418745,False
2008-03-11 00:00:00,W,1062865,633917,1696782,1696782,1,0,3,2008,High,1405716.857142857,449026.72227809357,False
2008-03-12 00:00:00,W,1068268,640051,1708319,1708319,2,0,3,2008,High,1409807.142857143,452058.49336541403,False
2008-03-13 00:00:00,W,1070019,642018,1712037,1712037,3,0,3,2008,High,1414415.2857142857,455421.08475443174,False
2008-03-14 00:00:00,W,1077635,647279,1724914,1724914,4,0,3,2008,High,1427140.857142857,463806.59891001385,False
2008-03-15 00:00:00,A,645518,407380,1052898,1052898,5,1,3,2008,High,1451128.4285714286,434510.5071153251,False
2008-03-16 00:00:00,U,447363,243823,691186,691186,6,2,3,2008,Medium,1459682.0,415871.7787623942,False
2008-03-17 00:00:00,W,897500,584885,1482385,1482385,0,0,3,2008,High,1438360.142857143,409361.3374014954,False
2008-03-18 00:00:00,W,909978,593247,1503225,1503225,1,0,3,2008,High,1410709.142857143,395291.828103164,False
2008-03-19 00:00:00,W,945983,608639,1554622,1554622,2,0,3,2008,High,1388752.4285714286,379977.71392054635,False
2008-03-20 00:00:00,W,955273,600735,1556008,1556008,3,0,3,2008,High,1366462.5714285714,362004.14969714306,False
2008-03-21 00:00:00,W,767583,493573,1261156,1261156,4,0,3,2008,High,1300211.4285714286,326128.7006228562,False
2008-03-22 00:00:00,A,589688,288852,878540,878540,5,1,3,2008,Medium,1275303.142857143,353661.6742643692,False
2008-03-23 00:00:00,U,401640,192284,593924,593924,6,2,3,2008,Medium,1261408.5714285714,381268.22688577115,False
2008-03-24 00:00:00,W,1001268,570762,1572030,1572030,0,0,3,2008,High,1274215.0,391301.21019703895,False
2008-03-25 00:00:00,W,1036465,596853,1633318,1633318,1,0,3,2008,High,1292799.7142857143,406774.19327423547,False
2008-03-26 00:00:00,W,1050176,603440,1653616,1653616,2,0,3,2008,High,1306941.7142857143,418932.96509812266,False
2008-03-27 00:00:00,W,986130,588572,1574702,1574702,3,0,3,2008,High,1309612.2857142857,420840.54932547966,False
2008-03-28 00:00:00,W,1053516,604448,1657964,1657964,4,0,3,2008,High,1366299.142857143,439535.30661196646,False
2008-03-29 00:00:00,A,688035,319080,1007115,1007115,5,1,3,2008,High,1384667.0,417909.54650458216,False
2008-03-30 00:00:00,U,442777,233663,676440,676440,6,2,3,2008,Medium,1396455.0,392264.4998870856,False
2008-03-31 00:00:00,W,1008940,622143,1631083,1631083,0,0,3,2008,High,1404891.142857143,397272.8209188342,False
2008-04-01 00:00:00,W,1114418,637976,1752394,1752394,1,0,4,2008,High,1421902.0,410996.34776925325,False
2008-04-02 00:00:00,W,1118495,661969,1780464,1780464,2,0,4,2008,High,1440023.142857143,425457.535404895,False
2008-04-03 00:00:00,W,1112511,663802,1776313,1776313,3,0,4,2008,High,1468824.7142857143,442573.9950252037,False
2008-04-04 00:00:00,W,1115690,653351,1769041,1769041,4,0,4,2008,High,1484692.857142857,452368.58304168313,False
2008-04-05 00:00:00,A,765299,356215,1121514,1121514,5,1,4,2008,High,1501035.5714285714,433930.23479389265,False
2008-04-06 00:00:00,U,523895,249096,772991,772991,6,2,4,2008,Medium,1514828.5714285714,403842.37965525105,False
2008-04-07 00:00:00,W,1084375,638419,1722794,1722794,0,0,4,2008,High,1527930.142857143,409687.884194549,False
2008-04-08 00:00:00,W,1063269,628618,1691887,1691887,1,0,4,2008,High,1519286.2857142857,404771.4970019936,False
2008-04-09 00:00:00,W,1092341,646940,1739281,1739281,2,0,4,2008,High,1513403.0,400620.637933607,False
2008-04-10 00:00:00,W,994944,620427,1615371,1615371,3,0,4,2008,High,1490411.2857142857,387418.13020589954,False
2008-04-11 00:00:00,W,999556,629067,1628623,1628623,4,0,4,2008,High,1470351.5714285714,373989.3182511365,False
2008-04-12 00:00:00,A,664161,302616,966777,966777,5,1,4,2008,Medium,1448246.2857142857,401598.31779806537,False
2008-04-13 00:00:00,U,479293,216008,695301,695301,6,2,4,2008,Medium,1437147.7142857143,423828.17027843895,False
2008-04-14 00:00:00,W,1088485,635754,1724239,1724239,0,0,4,2008,High,1437354.142857143,423990.80474125955,False
2008-04-15 00:00:00,W,1127401,649135,1776536,1776536,1,0,4,2008,High,1449446.857142857,433559.4799080522,False
2008-04-16 00:00:00,W,1064026,661463,1725489,1725489,2,0,4,2008,High,1447476.5714285714,432051.5393244386,False
2008-04-17 00:00:00,W,1091387,665873,1757260,1757260,3,0,4,2008,High,1467746.4285714286,444393.28668566013,False
2008-04-18 00:00:00,W,1097367,652105,1749472,1749472,4,0,4,2008,High,1485010.5714285714,453929.882887526,False
2008-04-19 00:00:00,A,686540,340662,1027202,1027202,5,1,4,2008,High,1493642.7142857143,442872.2704790122,False
2008-04-20 00:00:00,U,519280,266945,786225,786225,6,2,4,2008,Medium,1506631.857142857,416077.79573993926,False
2008-04-21 00:00:00,W,1088521,651232,1739753,1739753,0,0,4,2008,High,1508848.142857143,417469.08225137653,False
2008-04-22 00:00:00,W,1085729,671423,1757152,1757152,1,0,4,2008,High,1506079.0,415456.96675668325,False
2008-04-23 00:00:00,W,1055157,650232,1705389,1705389,2,0,4,2008,High,1503207.5714285714,413753.7431141253,False
2008-04-24 00:00:00,W,1021163,649514,1670677,1670677,3,0,4,2008,High,1490838.5714285714,406116.8525522546,False
2008-04-25 00:00:00,W,1054844,629468,1684312,1684312,4,0,4,2008,High,1481530.0,399899.8954396764,False
2008-04-26 00:00:00,A,698927,319314,1018241,1018241,5,1,4,2008,High,1480249.857142857,401607.3648089724,False
2008-04-27 00:00:00,U,481571,225896,707467,707467,6,2,4,2008,Medium,1468998.7142857143,424728.8502220004,False
2008-04-28 00:00:00,W,1009567,606882,1616449,1616449,0,0,4,2008,High,1451383.857142857,414050.9828601716,False
2008-04-29 00:00:00,W,1091930,652034,1743964,1743964,1,0,4,2008,High,1449499.857142857,412454.7318718433,False
2008-04-30 00:00:00,W,1104713,662503,1767216,1767216,2,0,4,2008,High,1458332.2857142857,419450.36386907875,False
2008-05-01 00:00:00,W,1129443,680679,1810122,1810122,3,0,5,2008,High,1478253.0,434265.5731016803,False
2008-05-02 00:00:00,W,1082350,641332,1723682,1723682,4,0,5,2008,High,1483877.2857142857,437621.06559583655,False
2008-05-03 00:00:00,A,716121,344446,1060567,1060567,5,1,5,2008,High,1489923.857142857,430347.0890949229,False
2008-05-04 00:00:00,U,536640,245821,782461,782461,6,2,5,2008,Medium,1500637.2857142857,407973.28765484376,False
2008-05-05 00:00:00,W,1111775,633266,1745041,1745041,0,0,5,2008,High,1519007.5714285714,416855.64472802327,False
2008-05-06 00:00:00,W,1122716,651484,1774200,1774200,1,0,5,2008,High,1523327.0,419721.9218029918,False
2008-05-07 00:00:00,W,1045666,631068,1676734,1676734,2,0,5,2008,High,1510401.0,412286.5594963415,False
2008-05-08 00:00:00,W,1112033,655364,1767397,1767397,3,0,5,2008,High,1504297.4285714286,407397.171879747,False
2008-05-09 00:00:00,W,1117011,659889,1776900,1776900,4,0,5,2008,High,1511900.0,412636.3839298028,False
2008-05-10 00:00:00,A,742741,326525,1069266,1069266,5,1,5,2008,High,1513142.7142857143,411060.67734407337,False
2008-05-11 00:00:00,U,409987,193452,603439,603439,6,2,5,2008,Medium,1487568.142857143,465995.69955434167,False
2008-05-12 00:00:00,W,1070403,630574,1700977,1700977,0,0,5,2008,High,1481273.2857142857,462220.301655573,False
2008-05-13 00:00:00,W,1092576,652724,1745300,1745300,1,0,5,2008,High,1477144.7142857143,459287.5594830567,False
2008-05-14 00:00:00,W,1083589,650904,1734493,1734493,2,0,5,2008,High,1485396.0,463965.88325579587,False
